,Date,Company,Price,Revenue,Free cash flow,Total Debt,ROE,EPS,PE ratio
18612,2008-09-30,Company_185,166.7156,260.6093,105.0985,376.412,-18.0594,4.3624,37.1935
18613,2008-12-31,Company_185,162.2531,52.2493,87.7985,370.502,-15.4704,2.4238,66.7461
18614,2009-03-31,Company_185,161.7767,280.633,99.5874,,,5.3377,
18615,2009-06-30,Company_185,166.5518,244.7228,85.0292,407.3894,-5.4086,1.0842,148.3039
18616,2009-09-30,Company_185,160.7892,213.0337,96.6509,242.6121,,3.2447,50.872
18617,2009-12-31,Company_185,165.0666,266.7626,84.1801,260.1321,7.03,5.7263,28.0315
18618,2010-03-31,Company_185,160.5177,337.6218,102.3484,540.7284,-8.8505,,27.814
18619,2010-06-30,Company_185,-167.012,,94.4462,355.3283,-3.8224,4.0087,42.8422
18620,2010-09-30,Company_185,171.7409,202.1063,91.4175,,11.7599,3.0805,58.7345
18621,2010-12-31,Company_185,180.9322,234.4504,93.9936,397.8338,-5.9359,6.6212,26.9566
18622,2011-03-31,Company_185,178.4837,346.1419,99.0984,303.3645,-10.5915,5.5771,32.7098
18623,2011-06-30,Company_185,182.4245,269.7392,,278.3959,-18.5283,,52.9154
18624,2011-09-30,Company_185,189.2777,,99.0654,189.2447,-2.1787,8.0586,
18625,2011-12-31,Company_185,189.7996,,100.2011,386.9808,-1.5905,,29.4924
18626,2012-03-31,Company_185,191.2953,,107.1051,,,6.3071,31.0088
18627,2012-06-30,Company_185,195.577,303.569,114.8296,231.3618,,5.4905,34.5932
18628,2012-09-30,Company_185,189.9354,389.8366,94.9675,222.6586,,6.1476,31.4377
18629,2012-12-31,Company_185,193.2665,,104.4902,266.0672,7.2104,5.5568,34.8763
18630,2013-03-31,Company_185,193.8018,154.816,100.561,313.5451,-7.4693,,24.296
18631,2013-06-30,Company_185,193.916,263.3444,106.1248,227.8718,1.418,7.462,26.1758
18632,2013-09-30,Company_185,195.3238,348.324,,240.8895,-11.8341,7.8651,25.1693
18633,2013-12-31,Company_185,-197.96,,118.5743,294.255,6.788,,22.3289
18634,2014-03-31,Company_185,205.4049,448.6233,105.0813,259.4898,13.9955,9.9544,21.1697
18635,2014-06-30,Company_185,210.7319,558.7752,116.3927,308.8159,17.03,9.1894,23.1855
18636,2014-09-30,Company_185,213.0616,160.0914,,205.4969,10.9472,6.4145,33.4525
18637,2014-12-31,Company_185,214.5822,,101.8049,,2.969,10.1649,21.5086
18638,2015-03-31,Company_185,218.6323,409.1559,113.1526,125.376,9.7929,,34.1999
18639,2015-06-30,Company_185,221.2594,348.4276,96.232,225.124,11.2023,5.928,35.7502
18640,2015-09-30,Company_185,211.9275,343.2888,107.3156,67.2849,21.713,7.6012,
18641,2015-12-31,Company_185,213.674,,108.6775,159.3824,-7.6854,6.8853,30.9789
18642,2016-03-31,Company_185,213.2984,362.6619,104.3528,197.7207,-4.2923,8.7081,25.0995
18643,2016-06-30,Company_185,218.5701,287.3182,104.0606,75.8779,-4.7112,10.6625,20.6351
18644,2016-09-30,Company_185,220.0216,356.2495,109.0162,,,9.2169,23.8901
18645,2016-12-31,Company_185,220.1931,204.8497,103.3243,319.9257,6.1112,9.4956,
18646,2017-03-31,Company_185,221.7391,455.1087,113.7671,,0.9427,4.9299,45.1382
18647,2017-06-30,Company_185,222.5244,374.48,102.0773,212.045,11.8936,7.0526,
18648,2017-09-30,Company_185,227.1233,281.3695,,201.274,9.6166,6.9894,
18649,2017-12-31,Company_185,232.5906,,107.9844,215.899,1.1945,7.6405,30.384
18650,2018-03-31,Company_185,232.1502,,113.8456,299.2261,-9.8761,10.2079,22.6767
18651,2018-06-30,Company_185,231.4803,,114.0234,181.3751,1.9737,6.4625,34.3994
18652,2018-09-30,Company_185,222.3067,398.968,108.6645,310.4756,6.764,7.7375,28.1044
18653,2018-12-31,Company_185,217.459,347.4794,113.9407,,15.4736,10.5702,
18654,2019-03-31,Company_185,219.0018,394.5842,112.2855,217.6419,10.1673,8.2832,25.8839
18655,2019-06-30,Company_185,214.4011,343.7994,106.1714,214.5545,10.8725,7.5432,28.0504
18656,2019-09-30,Company_185,211.5891,328.8258,104.9027,256.3502,15.4252,6.2612,
18657,2019-12-31,Company_185,208.0032,,103.3192,283.5075,,7.4377,27.9402
18658,2020-03-31,Company_185,207.8097,,99.1813,255.6633,-8.7872,6.4094,31.2207
18659,2020-06-30,Company_185,200.107,,105.3417,255.0062,8.7091,5.8633,35.3629
18660,2020-09-30,Company_185,207.3424,,105.1197,217.2638,12.4785,4.4576,46.9899
18661,2020-12-31,Company_185,209.4617,411.012,112.724,313.5323,2.2381,,55.9671
18662,2021-03-31,Company_185,207.2229,391.5314,106.2767,241.4596,0.8157,7.216,28.354
18663,2021-06-30,Company_185,204.6014,257.1853,105.502,337.4533,,7.1184,30.4025
18664,2021-09-30,Company_185,216.4177,220.1857,,156.0302,5.8853,6.9583,
18665,2021-12-31,Company_185,213.2959,376.0686,101.7835,209.2052,13.3847,9.7653,
18666,2022-03-31,Company_185,215.1642,346.7663,103.9634,179.1575,,11.0422,19.3977
18667,2022-06-30,Company_185,214.1933,352.6789,119.0033,278.2829,19.0696,7.4842,28.4985
18668,2022-09-30,Company_185,213.289,333.8999,,243.7855,16.4867,,30.5607
18669,2022-12-31,Company_185,216.0166,289.8922,101.1058,172.5045,21.4503,8.7131,24.4512
18670,2023-03-31,Company_185,213.0461,387.0464,101.18,388.0399,11.7282,8.4898,24.5148
18671,2023-06-30,Company_185,208.1254,,101.5296,289.2277,-9.5936,7.9852,26.037
18672,2023-09-30,Company_185,207.9112,,101.9159,,,4.6009,44.3456
18673,2023-12-31,Company_185,204.0285,318.8401,102.4503,145.8977,10.6256,6.499,31.563
18674,2024-03-31,Company_185,205.1274,408.592,106.8856,289.4098,9.1486,6.7375,30.8464
18675,2024-06-30,Company_185,207.828,359.7794,113.3893,111.5605,5.147,8.8989,23.6226
18676,2024-09-30,Company_185,210.2152,274.0724,,24.2919,-1.8483,7.5281,28.1277
18677,2024-12-31,Company_185,211.7471,,114.6277,225.0739,,8.29,26.1932
18678,2024-12-31,Company_185,212.1378,468.98699999999997,113.56410000000001,224.7997,17.474500000000003,,25.1763
18679,2000-03-31,Company_186,116.4142,173.3931,87.9325,362.7581,-11.1041,4.187,29.1358
18680,2000-06-30,Company_186,121.9926,52.2303,82.4503,415.5899,1.7493,3.175,39.6044
18681,2000-09-30,Company_186,125.7441,369.3518,,336.5224,-20.3522,4.267,30.361
18682,2000-12-31,Company_186,129.5508,,88.4149,525.4562,-7.285,3.1207,43.4604
18683,2001-03-31,Company_186,135.6284,309.3037,85.1322,315.7628,-12.9178,2.3138,61.2323
18684,2001-06-30,Company_186,141.6771,290.8589,96.6086,364.7968,-2.8725,3.937,36.0597
18685,2001-09-30,Company_186,141.9683,188.7908,90.1951,323.4951,2.9024,6.542,21.7967
18686,2001-12-31,Company_186,142.5945,,87.9591,386.6935,,4.8718,30.4838
18687,2002-03-31,Company_186,148.5108,154.9747,87.2854,444.8917,2.605,5.9716,
18688,2002-06-30,Company_186,154.6768,197.8193,104.5173,328.9362,-1.4862,6.2349,25.9885
18689,2002-09-30,Company_186,162.0344,135.2841,91.5388,259.2425,-12.2535,2.742,61.4823
18690,2002-12-31,Company_186,168.5834,267.6741,95.4274,362.4805,4.0985,6.0279,
18691,2003-03-31,Company_186,171.8939,191.0212,106.8352,302.0682,9.5016,4.8928,36.7402
18692,2003-06-30,Company_186,179.7637,398.6761,95.3047,297.6188,-1.2944,6.1511,29.4751
18693,2003-09-30,Company_186,181.3028,378.0165,101.0288,169.5957,2.2945,7.0372,
18694,2003-12-31,Company_186,186.5705,360.2262,107.4548,355.4971,-1.6095,4.7368,40.0909
18695,2004-03-31,Company_186,189.9029,483.3543,99.4593,,-23.6034,,27.2358
18696,2004-06-30,Company_186,194.0254,296.9595,,253.0079,0.1383,,42.2133
18697,2004-09-30,Company_186,184.5597,399.4603,,266.4591,-0.5624,,19.8692
18698,2004-12-31,Company_186,185.7496,,86.6893,303.2949,-4.7065,4.6573,40.1667
18699,2005-03-31,Company_186,187.0691,176.1307,93.5959,304.1956,-14.0746,8.1266,23.9204
18700,2005-06-30,Company_186,194.392,,108.4871,202.0464,0.1732,5.4706,36.2723
18701,2005-09-30,Company_186,198.4307,430.4266,103.7824,284.0563,-2.5943,6.889,28.9646
18702,2005-12-31,Company_186,199.5373,181.6758,105.1724,289.1225,9.0175,8.0257,
18703,2006-03-31,Company_186,201.2421,406.4199,110.8426,268.9201,6.3506,3.8907,
18704,2006-06-30,Company_186,204.1768,368.0477,107.9259,193.4261,-15.7129,10.0441,20.8146
18705,2006-09-30,Company_186,-209.0638,337.7556,111.5554,376.9284,-5.1683,9.7412,21.8412
18706,2006-12-31,Company_186,212.7596,320.8688,108.0728,122.4406,7.4479,11.2392,19.5618
18707,2007-03-31,Company_186,219.8595,334.6941,119.5868,200.9966,8.9305,5.8581,37.114
18708,2007-06-30,Company_186,217.4195,346.0938,100.9303,208.8736,-1.4327,6.4859,33.6822
18709,2007-09-30,Company_186,218.46,332.7859,119.959,,14.7269,4.3921,50.6218
18710,2007-12-31,Company_186,222.3343,307.7313,,,13.9054,6.9005,33.3197
18711,2008-03-31,Company_186,229.9222,496.7617,105.1448,227.6215,4.9266,,39.1355
18712,2008-06-30,Company_186,226.207,436.5753,119.4189,314.9162,2.4614,8.8317,25.6171
18713,2008-09-30,Company_186,226.2417,316.2472,109.0899,138.4401,-0.9974,10.9112,21.1389
18714,2008-12-31,Company_186,230.6511,386.51,108.2201,223.7311,11.2054,4.8065,47.9295
18715,2009-03-31,Company_186,230.3712,384.5456,96.1369,,4.642,9.9466,22.6242
18716,2009-06-30,Company_186,225.0329,497.6878,111.6611,170.1622,-4.6748,6.2969,
18717,2009-09-30,Company_186,222.7596,316.2974,120.3955,310.6558,9.6828,7.6623,29.2861
18718,2009-12-31,Company_186,224.4002,452.0206,113.7288,158.9628,0.2313,8.6597,26.5479
18719,2010-03-31,Company_186,229.8968,314.7289,112.7965,271.6154,12.2252,,22.8467
18720,2010-06-30,Company_186,228.8467,325.1477,119.0223,147.9467,19.0921,9.0517,24.9966
18721,2010-09-30,Company_186,226.2611,374.2308,111.3314,306.1846,,8.0445,28.0323
18722,2010-12-31,Company_186,225.5061,261.9203,108.0677,185.8602,4.6408,,30.8748
18723,2011-03-31,Company_186,224.7416,278.4397,104.5335,125.0504,4.4567,9.5594,23.4926
18724,2011-06-30,Company_186,224.5745,393.9623,110.0779,334.0055,7.9949,5.2309,43.6031
18725,2011-09-30,Company_186,228.0818,374.98,107.882,234.9253,5.8429,6.418,34.9251
18726,2011-09-30,Company_186,226.7635,374.2142,107.32910000000001,236.3259,4.196,7.2735,
18727,2011-12-31,Company_186,224.149,,,280.6024,21.9369,7.0791,31.0541
18728,2011-12-31,Company_186,223.5058,382.9258,115.215,279.8035,,7.7247,
18729,2012-03-31,Company_186,219.8366,444.2636,109.236,139.2668,8.254,6.8919,31.8144
18730,2012-06-30,Company_186,219.2615,,113.0844,,2.472,,30.8984
18731,2012-09-30,Company_186,217.6973,,102.2363,178.8637,-9.9089,9.3396,22.9876
18732,2012-12-31,Company_186,214.6945,412.1608,104.326,207.045,-4.3811,,30.1975
18733,2013-03-31,Company_186,214.775,312.6124,109.7355,176.1261,-0.293,5.9108,35.7538
18734,2013-06-30,Company_186,211.335,404.4748,97.4379,235.8939,12.2027,,24.8808
18735,2013-09-30,Company_186,206.2462,,99.4776,203.1475,-4.6477,7.9112,25.2242
18736,2013-12-31,Company_186,199.5544,345.3414,110.7031,352.0547,,,27.3914
18737,2014-03-31,Company_186,196.0485,340.4851,108.2996,143.366,6.2473,,25.7116
18738,2014-06-30,Company_186,195.9642,,94.1155,333.0864,-11.7906,6.2175,30.9618
18739,2014-09-30,Company_186,192.5049,367.4757,100.3874,272.6295,,5.9752,31.685
18740,2014-12-31,Company_186,189.3241,397.7287,106.5608,348.698,1.6962,,36.3299
18741,2015-03-31,Company_186,190.6832,304.9298,100.954,,-2.3306,,71.5313
18742,2015-06-30,Company_186,186.562,326.6938,105.0015,378.6217,7.8044,4.3142,42.4596
18743,2015-09-30,Company_186,183.181,209.8049,98.1425,307.0405,-0.6185,8.6663,20.7253
18744,2015-12-31,Company_186,179.6119,239.2853,,450.4162,-1.0575,6.6731,25.9861
18745,2016-03-31,Company_186,173.4066,320.2007,92.9019,140.656,6.9263,,
18746,2016-06-30,Company_186,172.1158,434.3149,95.9258,333.5611,4.874,5.7486,28.9949
18747,2016-09-30,Company_186,166.6805,343.0424,94.4272,423.1855,3.5881,3.1805,51.873
18748,2016-12-31,Company_186,164.9798,312.5733,97.9696,285.4134,-7.5756,7.4603,21.3885
18749,2017-03-31,Company_186,159.5644,335.3336,109.6045,359.7921,-29.941,,
18750,2017-06-30,Company_186,156.1616,287.3137,80.5272,154.4668,6.539,3.9291,39.3134
18751,2017-09-30,Company_186,154.4651,253.0009,101.2574,242.9612,11.149,5.3157,28.1887
18752,2017-12-31,Company_186,149.8422,,102.2618,274.1524,,3.7431,43.2385
18753,2018-03-31,Company_186,161.8484,179.7896,95.0286,423.1604,10.6265,5.5609,27.1217
18754,2018-06-30,Company_186,150.8222,137.1478,90.1728,376.4335,-1.1627,5.9416,24.5401
18755,2018-09-30,Company_186,145.8063,214.9389,86.2953,320.9677,-19.369,4.1873,34.2106
18756,2018-12-31,Company_186,143.2517,,97.2883,340.4908,,5.4363,27.219
18757,2019-03-31,Company_186,147.9698,162.0293,94.6781,,,2.9857,47.7665
18758,2019-06-30,Company_186,142.6163,260.4946,82.0867,375.6704,,6.6674,21.3589
18759,2019-09-30,Company_186,142.4084,319.8417,100.1509,412.1833,-1.2064,5.807,24.4866
18760,2019-12-31,Company_186,142.1927,192.6598,91.0837,498.0732,-6.59,2.083,70.0668
18761,2020-03-31,Company_186,145.9468,,,226.0011,-12.3601,4.5684,
18762,2020-06-30,Company_186,137.3564,165.0329,97.1248,282.3198,8.7229,6.0719,22.5897
18763,2020-09-30,Company_186,-137.1617,273.1978,81.8943,374.7415,,,33.315
18764,2020-12-31,Company_186,135.9332,,93.1977,497.4317,,4.9023,29.9886
18765,2021-03-31,Company_186,147.0138,175.6902,101.7883,,7.4713,,34.272
18766,2021-06-30,Company_186,143.4989,258.5561,88.8127,384.2021,-9.2386,,55.8663
18767,2021-09-30,Company_186,141.8618,,93.1643,357.9697,,6.1315,24.1337
18768,2021-12-31,Company_186,147.976,298.8466,,396.4771,7.4745,,32.3605
18769,2021-12-31,Company_186,146.3226,297.90020000000004,90.04520000000001,395.779,,,38.761
18770,2022-03-31,Company_186,156.6683,179.6673,102.3019,,-1.6078,5.2937,28.2878
18771,2022-06-30,Company_186,149.7464,157.6331,,411.8746,6.8809,5.6329,26.7092
18772,2022-09-30,Company_186,150.4501,171.8524,92.0453,276.3396,9.6468,,49.0751
18773,2022-12-31,Company_186,151.038,186.2575,86.0671,392.9234,-3.4413,3.5688,43.2135
18774,2023-03-31,Company_186,154.221,151.7989,95.5574,297.894,,4.9842,32.1059
18775,2023-06-30,Company_186,160.0233,363.7341,99.4245,,-13.5742,7.5653,21.43
18776,2023-09-30,Company_186,162.1235,270.8188,97.901,315.4713,,3.6401,44.8682
18777,2023-12-31,Company_186,163.323,341.7801,94.903,403.049,,6.2351,26.3453
18778,2024-03-31,Company_186,164.2661,338.2809,101.446,,4.7119,,33.4445
18779,2024-06-30,Company_186,168.9895,278.6078,100.9989,,2.164,,39.6638
18780,2024-09-30,Company_186,170.2782,393.2047,101.5961,351.5116,7.111,4.376,38.2529
18781,2024-12-31,Company_186,167.3962,401.0406,99.1453,381.7561,-0.6147,6.5513,26.0418
18782,2000-03-31,Company_187,131.7315,286.7933,113.9923,251.3391,-10.3975,8.5704,15.5043
18783,2000-06-30,Company_187,-132.878,325.207,,377.7662,-8.1938,6.8199,18.3889
18784,2000-09-30,Company_187,125.4107,146.8728,108.327,195.7487,,8.9096,14.0136
18785,2000-12-31,Company_187,124.8565,159.8701,94.2969,,-7.0997,3.7408,30.8424
18786,2001-03-31,Company_187,115.3756,367.8124,91.6078,,-7.9643,3.5447,30.1636
18787,2001-06-30,Company_187,106.9206,253.8787,81.7824,312.9976,,2.978,35.9516
18788,2001-09-30,Company_187,107.0653,,90.966,203.3341,7.4141,2.8716,35.9908
18789,2001-12-31,Company_187,103.3507,177.7434,100.6597,,-0.0961,7.1445,14.3503
18790,2002-03-31,Company_187,102.5248,,95.2308,545.0662,,5.0908,
18791,2002-06-30,Company_187,96.3104,,87.4655,447.2139,-12.4099,5.1741,
18792,2002-09-30,Company_187,90.9821,182.8006,88.5425,556.2218,,,42.0517
18793,2002-12-31,Company_187,76.2219,75.4513,77.5776,385.8652,-16.9722,3.2378,24.9905
18794,2003-03-31,Company_187,80.9129,311.9913,87.7904,465.5823,-5.6624,3.2968,25.2183
18795,2003-06-30,Company_187,83.1397,,84.3464,417.2509,-1.5739,,28.633
18796,2003-09-30,Company_187,86.3256,243.8987,93.0936,367.468,6.4989,3.6372,24.5246
18797,2003-12-31,Company_187,89.2014,321.2347,83.6933,373.1181,-15.1707,2.8989,31.7712
18798,2004-03-31,Company_187,92.102,151.26,89.3392,453.7523,,4.234,22.0399
18799,2004-06-30,Company_187,93.3165,271.2956,74.4747,534.9655,8.8063,6.5678,14.5575
18800,2004-09-30,Company_187,95.6114,212.5435,85.5721,,-11.6037,6.7962,14.6705
18801,2004-12-31,Company_187,99.7038,256.1011,84.7287,270.212,,4.4709,23.3276
18802,2005-03-31,Company_187,104.2963,409.3114,90.0734,314.5012,-17.8683,,24.1289
18803,2005-06-30,Company_187,110.3899,234.7786,95.4635,217.1967,,6.0975,18.4301
18804,2005-09-30,Company_187,112.378,184.0395,90.4208,242.2662,,,
18805,2005-12-31,Company_187,109.868,245.8713,,,-12.4211,5.035,
18806,2006-03-31,Company_187,114.2186,270.7856,98.4942,248.9632,,9.7796,11.2644
18807,2006-06-30,Company_187,110.1609,218.464,90.8138,429.4813,-16.7099,5.4105,18.244
18808,2006-09-30,Company_187,98.7091,,101.7079,391.1888,-4.8152,5.0849,20.5258
18809,2006-12-31,Company_187,104.3713,273.7722,97.8709,322.022,0.4436,7.4609,14.5267
18810,2007-03-31,Company_187,108.382,,95.1448,261.1874,2.8323,,
18811,2007-06-30,Company_187,111.8914,345.0637,102.8721,372.7942,-1.1775,7.3304,16.3249
18812,2007-09-30,Company_187,119.6682,341.0067,109.5014,215.555,16.1326,6.9682,
18813,2007-12-31,Company_187,129.0894,250.5258,102.169,322.5167,-0.4947,3.7817,33.2918
18814,2008-03-31,Company_187,125.8989,368.5783,110.9721,179.0962,19.9089,4.1011,31.6581
18815,2008-06-30,Company_187,129.8313,338.1478,97.6137,240.2442,-1.9322,6.2635,21.1845
18816,2008-09-30,Company_187,132.69,255.1941,101.6201,417.2628,5.7854,5.5075,24.1315
18817,2008-12-31,Company_187,132.904,324.7884,120.4352,,9.8703,4.0854,32.5996
18818,2009-03-31,Company_187,133.1827,293.5446,100.7651,201.9934,2.1188,6.2275,
18819,2009-06-30,Company_187,130.3924,318.3468,98.3438,,-0.2542,7.6277,
18820,2009-09-30,Company_187,129.3964,351.4002,110.3738,,2.751,5.1446,25.2076
18821,2009-12-31,Company_187,129.6843,,110.6785,,2.7961,,17.9205
18822,2010-03-31,Company_187,-128.5971,260.3857,105.3649,193.883,-0.5005,6.7366,19.2527
18823,2010-06-30,Company_187,129.697,448.7495,,208.1952,,7.9656,16.3911
18824,2010-09-30,Company_187,130.5643,314.8353,105.5994,310.6795,-1.4762,5.721,23.0178
18825,2010-12-31,Company_187,131.685,396.859,111.525,253.2117,,7.9517,17.2173
18826,2011-03-31,Company_187,136.907,469.133,107.8823,267.1183,8.5347,7.8481,
18827,2011-06-30,Company_187,140.9437,379.8919,115.3615,141.3721,-7.8021,4.8509,
18828,2011-09-30,Company_187,143.8388,367.2548,111.3284,128.3586,18.756,7.3658,19.9187
18829,2011-12-31,Company_187,146.7162,369.2721,109.1566,207.0151,,,17.8151
18830,2012-03-31,Company_187,138.9717,360.0562,108.2245,223.633,6.8971,8.6136,15.3833
18831,2012-06-30,Company_187,132.5052,380.2788,,393.8337,-12.0291,10.3344,12.1462
18832,2012-09-30,Company_187,125.5242,432.4193,103.9085,269.7625,-5.6026,5.6366,22.1068
18833,2012-12-31,Company_187,124.6079,297.8538,102.4309,331.1276,,5.7683,21.68
18834,2013-03-31,Company_187,125.0566,101.8926,102.4632,236.968,10.6984,5.6214,
18835,2013-06-30,Company_187,121.3485,,89.3724,355.8853,-1.7799,3.8631,31.2547
18836,2013-09-30,Company_187,120.7393,170.8415,93.2056,448.8682,2.1564,5.8858,18.7671
18837,2013-12-31,Company_187,110.4588,394.2911,99.0813,445.0968,-21.9478,5.2554,
18838,2014-03-31,Company_187,105.9255,340.6819,90.6228,461.739,8.3499,3.9157,27.5133
18839,2014-06-30,Company_187,107.7327,176.5672,96.7807,293.6125,,6.4629,
18840,2014-09-30,Company_187,110.0633,,86.2477,287.4022,-5.9904,2.5667,42.3421
18841,2014-12-31,Company_187,108.6789,288.1501,93.7669,228.2992,4.0282,2.4973,
18842,2015-03-31,Company_187,108.2719,406.4674,96.1612,340.6017,-4.06,6.7129,16.8905
18843,2015-06-30,Company_187,113.384,271.4206,95.0376,,6.6895,6.1307,
18844,2015-09-30,Company_187,114.952,269.0955,104.3945,239.7014,5.4434,7.9353,15.7423
18845,2015-12-31,Company_187,124.9191,294.377,103.0905,,15.2148,7.9241,15.8821
18846,2016-03-31,Company_187,125.8514,162.1539,,340.8699,6.7854,,
18847,2016-06-30,Company_187,-129.8716,452.9737,100.8794,290.7526,16.7948,,
18848,2016-09-30,Company_187,138.2215,453.806,109.9995,278.6018,8.4798,11.3401,12.1459
18849,2016-12-31,Company_187,137.7359,348.9822,114.5864,100.0713,18.5466,5.7509,24.3025
18850,2017-03-31,Company_187,139.7609,490.7319,105.7121,,8.538,6.6667,21.3136
18851,2017-06-30,Company_187,142.0916,263.8524,114.7065,330.7326,5.2392,8.9073,16.858
18852,2017-09-30,Company_187,150.1585,425.8691,122.9717,168.8098,18.5933,8.7348,17.2776
18853,2017-12-31,Company_187,150.916,474.7019,118.6065,119.9366,16.2701,9.7926,15.6659
18854,2018-03-31,Company_187,153.4106,467.5598,114.5261,52.8193,11.7417,7.5864,20.0497
18855,2018-06-30,Company_187,152.1047,500.5328,120.1536,140.7549,,,17.0394
18856,2018-09-30,Company_187,150.4325,324.6291,120.2386,135.4504,2.0119,8.2707,17.919
18857,2018-12-31,Company_187,148.2033,359.9064,116.7016,,19.2216,,16.1606
18858,2019-03-31,Company_187,144.6819,473.5837,111.4364,229.851,6.5109,,27.8945
18859,2019-06-30,Company_187,139.1252,237.0181,111.4982,237.0366,8.0797,7.6257,18.1145
18860,2019-09-30,Company_187,138.1365,401.1974,102.6362,165.9075,6.0722,7.408,18.3384
18861,2019-12-31,Company_187,135.8507,351.5759,102.1294,245.6098,,6.1629,21.7962
18862,2020-03-31,Company_187,134.3287,423.5431,127.0641,279.6302,-11.5725,,
18863,2020-06-30,Company_187,133.3395,321.9999,105.0952,311.5356,-7.5963,6.8229,18.9508
