Unnamed: 0,Date,Company,Price,Revenue,Free cash flow,Total Debt,ROE,EPS,PE ratio,Next_Quarter_Price,Return,Target
14269,2009-09-30,Company_142,378.6175,274.1684,105.7683,451.1876,13.7594,4.0773,92.6833,377.8934,-0.0019124842354091432,0
14270,2009-12-31,Company_142,377.8934,276.1599,96.0812,361.8711,0.1404,4.8562,76.4532,371.2725,-0.01752054944595488,0
14271,2010-03-31,Company_142,371.2725,253.1238,102.1511,389.6107,5.5651,6.9814,52.9147,369.4171,-0.004997407564524641,0
14272,2010-06-30,Company_142,369.4171,271.6811,89.8015,314.3139,-1.6058,2.6632,138.5648,369.0274,-0.0010549051465132632,0
14273,2010-09-30,Company_142,369.0274,209.637,97.0685,396.0929,-11.4276,6.7768,54.1884,367.2264,-0.004880396415008717,0
14274,2010-12-31,Company_142,367.2264,170.9455,94.31795,371.6371,-3.6219,7.276074689322851,50.4704,359.7849,-0.02026406598218434,0
14275,2011-03-31,Company_142,359.7849,121.4353,91.5674,365.3431,-18.1319,5.0314,71.3879,359.1819,-0.0016760014108430027,0
14276,2011-06-30,Company_142,359.1819,206.5597,89.9849,342.2329,-4.4562,2.8504,125.9987,359.1486,-9.271068503172626e-05,0
14277,2011-09-30,Company_142,359.1486,176.0188,89.0027,409.5387,-9.4162,1.6309,217.9371,355.4352,-0.01033945280588586,0
14278,2011-12-31,Company_142,355.4352,428.1511,85.01915,366.274,2.0938,8.1954,43.5567,356.9658,0.004306270172453355,1
14279,2012-03-31,Company_142,356.9658,402.1433,85.01915,323.0093,-6.40285,2.42,147.0197,355.7813,-0.003318245053167598,0
14280,2012-06-30,Company_142,355.7813,279.3866,81.0356,317.0317,-14.8995,3.8023,94.5572,359.5396,0.010563511910266278,1
14281,2012-09-30,Company_142,359.5396,176.7639,90.6028,381.3348,-0.5518,1.8134,201.7507,365.8606,0.017580817245165678,1
14282,2012-12-31,Company_142,365.8606,245.2756,87.0211,379.88935,3.542,1.3872,263.4878,-365.5027,-1.999021758560501,0
14283,2013-03-31,Company_142,-365.5027,154.99,82.9781,379.88935,7.6358,6.1174,59.7276,365.3807,-1.999666213136045,0
14285,2013-06-30,Company_142,365.3807,64.7044,87.0426,378.4439,3.7182,3.9113,93.2655,364.7932,-0.0016079119668881725,0
14286,2013-09-30,Company_142,364.7932,255.8963,92.8698,280.6779,2.0888999999999998,6.5381,56.3037,368.1166,0.009110367188862052,1
14287,2013-12-31,Company_142,368.1166,246.20745,112.9162,392.7934,0.4596,4.6301,80.226,371.4551,0.009069137333116763,1
14288,2014-03-31,Company_142,371.4551,236.5186,94.1588,290.0367,-3.5748,7.3107986561462415,50.8091,370.9816,-0.0012747166481224819,0
14289,2014-06-30,Company_142,370.9816,215.3142,95.8649,400.8296,-7.6092,5.0991,74.7223,381.017,0.0270509372971597,1
14290,2014-09-30,Company_142,381.017,231.3918,90.6621,387.9001,-10.13685,7.390552928351689,51.5546,383.8944,0.007551894009978618,1
14291,2014-12-31,Company_142,383.8944,247.4694,91.2543,285.3564,-12.6645,3.898,97.4679,379.9318,-0.010322109413422048,0
14292,2015-03-31,Company_142,379.9318,304.0691,103.073,267.071,-5.8471,4.06655,94.2941,380.3708,0.0011554705344484577,1
14293,2015-06-30,Company_142,380.3708,362.7241,108.0705,225.2995,-3.4816,4.2351,91.1203,385.9044,0.014547909566139241,1
14294,2015-09-30,Company_142,385.9044,361.3089,96.0133,201.3211,0.0292,5.096,76.968,392.2302,0.016392142717211868,1
14295,2015-12-31,Company_142,392.2302,389.71065,101.1251,426.1128,3.5432,3.128,123.953,-387.7308,-1.988528675252441,0
14296,2016-03-31,Company_142,-387.7308,389.71065,115.6862,246.629,3.0968,4.252245494206131,91.1826,388.7054,-2.0025135996418135,0
14297,2016-06-30,Company_142,388.7054,418.1124,110.8935,283.6497,5.2066,4.2025,91.8495,385.9964,-0.006969288309346881,0
14298,2016-09-30,Company_142,385.9964,220.3628,102.0085,484.598,1.0481,9.3645,41.5388,388.9884,0.007751367629335451,1
14299,2016-12-31,Company_142,388.9884,157.9093,94.9342,387.4063,-3.1104,5.798388924001574,67.0856,389.3068,0.0008185334061375529,1
14300,2017-03-31,Company_142,389.3068,361.0328,95.8219,367.5631,-5.6119,5.5289,71.1204,393.2207,0.01005351049609206,1
14301,2017-06-30,Company_142,393.2207,454.8487,90.57,328.5932,-8.1134,7.7277,51.5179,398.1148,0.012446191159315825,1
14302,2017-09-30,Company_142,398.1148,272.1797,105.042,339.6458,9.9036,5.9285,68.163,404.1025,0.015040134152259644,1
14303,2017-12-31,Company_142,404.1025,394.8733,103.84955,289.7995,4.958,7.4215,54.9922,408.1242,0.009952177974647404,1
14304,2018-03-31,Company_142,408.1242,423.0426,102.6571,239.9532,-7.4296,8.1045,50.5319,409.5362,0.0034597311308666202,1
14305,2018-06-30,Company_142,409.5362,451.2119,105.8055,193.6372,12.1872,8.1127,50.48087566408224,411.7622,0.005435416942385066,1
14306,2018-09-30,Company_142,411.7622,447.8962,107.0956,128.8717,16.76275,7.0203,58.6774,411.9353,0.00042038827264857413,1
14307,2018-12-31,Company_142,411.9353,395.5618,108.4236,129.7403,21.3383,7.3786,56.1815,414.5409,0.00632526515693129,1
14308,2019-03-31,Company_142,414.5409,273.8952,103.6446,218.0345,15.8407,7.9181,52.6465,416.8627,0.0056008948694809026,1
14309,2019-06-30,Company_142,416.8627,255.7138,109.6276,114.6627,-7.889,8.4382,49.9778,421.7226,0.011658275014771007,1
14310,2019-09-30,Company_142,421.7226,237.5324,112.2366,201.9871,0.49029999999999996,8.100967569052388,52.0583,421.1988,-0.001242048683186517,0
14311,2019-12-31,Company_142,421.1988,392.4384,114.7957,171.0772,8.8696,8.0183,53.1972,426.5523,0.012710150171368001,1
14312,2020-03-31,Company_142,426.5523,326.8448,114.4139,318.3412,4.5352500000000004,6.1805,69.2071,427.7326,0.002767069829420656,1
14313,2020-06-30,Company_142,427.7326,412.8313,108.833,237.1836,0.2009,8.9509,48.2331,431.7285,0.009342051552769197,1
14314,2020-09-30,Company_142,431.7285,416.2076,114.5355,241.5289,10.0621,6.0952,71.5365,436.03,0.009963437669739143,1
14315,2020-12-31,Company_142,436.03,419.5839,115.8645,107.7625,6.25,8.0911,53.5202,433.0375,-0.00686305988120072,0
14316,2021-03-31,Company_142,433.0375,357.5109,119.1667,288.8972,0.5059,8.1384,53.20916887840362,-429.5937,-1.992047340010969,0
14317,2021-06-30,Company_142,-429.5937,295.4379,115.5423,243.7191,3.3171,5.2822,81.3285562833668,427.8313,-1.995897518981307,0
14318,2021-09-30,Company_142,427.8313,541.2385,105.475,199.6224,3.0789,6.4425,66.0619,425.6011,-0.005212802335874034,0
14319,2021-12-31,Company_142,425.6011,473.2785,113.7378,87.1341,24.745,10.1568,41.903069864524255,430.8535,0.012341133516807224,1
14320,2022-03-31,Company_142,430.8535,421.0623,114.9074,228.2222,18.2378,6.4072,67.24520851542016,428.1178,-0.006349490023871243,0
14321,2022-06-30,Company_142,428.1178,423.3299,115.1366,179.4785,10.2466,8.788,48.6338,427.3935,-0.0016918240727201044,0
14322,2022-09-30,Company_142,427.3935,425.5975,116.5736,146.6426,-6.9523,5.8303,73.6764,429.5568,0.005061611840142614,1
14323,2022-12-31,Company_142,429.5568,430.6647,116.3387,211.8634,20.7262,5.504541447112132,78.0368,430.048,0.0011435041885031086,1
14324,2023-03-31,Company_142,430.048,363.0815,111.6498,167.2011,-9.9204,9.19699911889751,46.7596,429.944,-0.0002418334697521788,0
14325,2023-06-30,Company_142,429.944,299.4971,106.9609,187.3645,-3.3674,9.8169,43.7758,429.7431,-0.00046727015611333124,0
14326,2023-09-30,Company_142,429.7431,337.7609,119.253,113.1121,-5.9306,7.847469047879917,54.762,427.1959,-0.0059272621247439036,0
14327,2023-12-31,Company_142,427.1959,478.8332,106.3573,89.5618,-0.7912,8.4409,50.5825,426.9641,-0.0005426082038709199,0
14328,2024-03-31,Company_142,426.9641,455.6912,106.5179,311.268,22.3793,10.052884502187332,42.4718,425.983,-0.002297851271336324,0
14329,2024-06-30,Company_142,425.983,463.1391,106.6785,224.18935,13.4378,7.1517,58.8974,421.2182,-0.011185422892462797,0
14330,2024-09-30,Company_142,421.2182,375.42845,115.9185,137.1107,8.5435,7.5763,55.438,420.0176,-0.0028503041891352475,0
14332,2000-03-31,Company_143,207.8483,333.4761,92.2876,258.2837,16.1939,6.1401,33.7732,207.3711,-0.002295905234731206,0
14333,2000-06-30,Company_143,207.3711,212.8859,102.7081,323.0154,8.647649999999999,5.9712,34.72854702572348,215.1824,0.03766821895625759,1
14334,2000-09-30,Company_143,215.1824,275.578,102.0041,253.8976,1.1014,7.5405,27.8418,209.9426,-0.02435050450222696,0
14335,2000-12-31,Company_143,209.9426,382.3603,102.0041,246.337,-6.8955,3.2351,64.0423,207.1824,-0.01314740314733645,0
14336,2001-03-31,Company_143,207.1824,332.1354,101.3001,271.1592,9.4454,5.1486,40.1711,206.8246,-0.0017269806701727436,0
14337,2001-06-30,Company_143,206.8246,216.9223,97.4289,332.0218,6.1679,4.7846,42.3503,202.6305,-0.020278535532040152,0
14338,2001-09-30,Company_143,202.6305,332.6254,97.0326,337.0314,-6.4046,0.7761,261.4282,202.8866,0.0012638768596039348,1
14339,2001-12-31,Company_143,202.8866,445.8893,86.0593,159.2423,2.121,4.0294,50.8399,204.8528,0.009691127950293489,1
14340,2002-03-31,Company_143,204.8528,409.49815,87.64165,290.4294,-17.1385,7.6485,26.78339543701379,195.4244,-0.04602524349191229,0
14341,2002-06-30,Company_143,195.4244,373.107,89.224,427.8637,7.0307,4.6525,41.3018,192.155,-0.01672974306176706,0
14342,2002-09-30,Company_143,192.155,325.361,98.2588,518.9895,-18.9494,3.4908,55.4027,-193.3981,-2.006469256589732,0
14343,2002-12-31,Company_143,-193.3981,198.426,97.8077,334.587,-14.58585,6.5414,29.8394,195.193,-2.0092808564303373,0
14344,2003-03-31,Company_143,195.193,334.5546,98.6439,358.346,-10.2223,2.8083,69.50575081009865,192.7296,-0.012620329622476252,0
14345,2003-06-30,Company_143,192.7296,319.0777,93.7494,343.8572,7.6289,6.6381,29.03385004745334,189.8207,-0.01509316679949534,0
14346,2003-09-30,Company_143,189.8207,306.8695,90.7505,384.24595,-10.1353,6.7642,28.2732,191.2444,0.007500235748788331,1
14347,2003-12-31,Company_143,191.2444,269.96455000000003,90.0157,384.24595,10.7359,5.1622,37.2543,192.3148,0.005597026631890806,1
14348,2004-03-31,Company_143,192.3148,269.96455000000003,100.3662,424.6347,8.1126,5.8976,33.2138,195.8829,0.018553434265069644,1
14349,2004-06-30,Company_143,195.8829,233.0596,100.945,406.8576,-21.7944,9.0796,21.8961,198.8077,0.01493136971118972,1
14350,2004-09-30,Company_143,198.8077,353.8961,106.3517,389.0805,-16.87895,5.906454066323227,33.6594,204.8667,0.03047668676816842,1
14351,2004-12-31,Company_143,204.8667,426.8626,97.1039,275.9252,-11.9635,9.4449,22.2718,210.3546,0.026787662416585985,1
14352,2005-03-31,Company_143,210.3546,376.8575,98.2137,307.6537,-0.2704,6.8208,31.5074,214.9064,0.02163869960533302,1
14353,2005-06-30,Company_143,214.9064,288.2253,95.0498,388.5959,8.137,6.631931071939959,32.4048,216.229,0.006154307177450382,1
14354,2005-09-30,Company_143,216.229,230.2255,103.4421,316.0374,8.7501,3.2845426940878566,65.8323,219.0489,0.013041266435121976,1
14355,2005-12-31,Company_143,219.0489,375.1637,108.1275,128.9894,6.2178,6.2675,35.0906,219.9301,0.004022846040313405,1
14356,2006-03-31,Company_143,219.9301,316.0115,110.782,269.4294,4.2224,6.8374,32.5078,222.2703,0.010640653553106108,1
14357,2006-06-30,Company_143,222.2703,198.1357,105.8086,197.0385,-4.1199,9.3008,23.9236,222.5071,0.0010653695073071685,1
14358,2006-09-30,Company_143,222.5071,339.0905,110.9055,286.6218,6.4285,7.8510950604956085,28.3409,226.8892,0.01969420301644298,1
14359,2006-12-31,Company_143,226.8892,301.8224,110.421,246.6488,2.5112,8.206499683515688,27.6475,234.4498,0.03332287301466982,1
14360,2007-03-31,Company_143,234.4498,336.9929,109.7795,149.9874,8.0001,7.144222301450177,32.8167,237.1634,0.011574332756948334,1
14361,2007-06-30,Company_143,237.1634,504.6831,107.2547,266.6817,-13.7531,9.2677,26.1525,242.3742,0.02197134971079014,1
14362,2007-09-30,Company_143,242.3742,440.224,123.0249,200.6652,29.3432,9.8784,24.535775024295436,-243.0449,-2.0027672087210604,0
14363,2007-12-31,Company_143,-243.0449,517.0591,104.9261,178.7317,19.142,7.322,34.0074,249.0035,-2.0245164576586467,0
14364,2008-03-31,Company_143,249.0035,489.4959,111.0959,171.5359,8.9408,8.1162,30.9343,251.0693,0.00829626892794678,1
14365,2008-06-30,Company_143,251.0693,398.7926,114.1204,172.5023,13.1396,8.0109,31.7335,254.214,0.012525227098653639,1
14366,2008-09-30,Company_143,254.214,554.8379,107.6731,194.7231,14.396,7.3314,34.1402,250.2948,-0.015416932190988653,0
14367,2008-12-31,Company_143,250.2948,377.0211,107.2329,185.94025,13.5861,6.544578842503256,38.2446,252.2761,0.007915865611271207,1
14368,2009-03-31,Company_143,252.2761,328.8808,106.7927,177.1574,14.3591,9.9225,25.42465104560343,249.0371,-0.012839107628507037,0
14369,2009-06-30,Company_143,249.0371,411.1784,116.6966,228.0446,10.8475,8.859818703172696,28.1086,247.8463,-0.004781616875557882,0
14370,2009-09-30,Company_143,247.8463,493.476,112.391,261.7938,5.9926,7.8308,31.5548,247.0981,-0.0030188064134910445,0
14371,2009-12-31,Company_143,247.0981,377.2337,111.6521,310.8363,-4.8162,5.8353,41.5283,242.3281,-0.019304073969002522,0
14372,2010-03-31,Company_143,242.3281,276.0504,111.6521,154.3275,3.7121,8.9561,26.6969,239.0998,-0.013322020846942713,0
14373,2010-06-30,Company_143,239.0998,294.3964,110.9132,155.6357,9.278,8.0816,29.1657,235.7064,-0.014192399993642761,0
14374,2010-09-30,Company_143,235.7064,447.9904,108.0782,131.7303,14.8439,7.179,32.7018,234.7653,-0.0039926790278075,0
14375,2010-12-31,Company_143,234.7653,425.7362,116.2278,188.459,10.6734,4.6702,51.02,238.2738,0.014944712868554245,1
14376,2011-03-31,Company_143,238.2738,467.6911,99.3296,278.112,3.6581,5.0548,47.0831,237.9973,-0.0011604297241240903,0
14377,2011-06-30,Company_143,237.9973,376.8553,116.0311,81.9313,6.8243,6.195,38.2803,237.1465,-0.0035748304707658132,0
14378,2011-09-30,Company_143,237.1465,383.3978,106.4611,166.5869,-3.9139,5.7443,40.8699,234.7681,-0.010029243526680762,0
14379,2011-12-31,Company_143,234.7681,284.2073,95.8288,170.8081,9.1303,8.1237,28.8991592500954,228.6459,-0.026077648539132837,0
14380,2012-03-31,Company_143,228.6459,441.9009,100.4964,240.1961,0.8172,7.947980033231599,28.7678,228.6242,-9.490657825051673e-05,0
14381,2012-06-30,Company_143,228.6242,352.5576,114.7525,318.5041,-6.2734,8.7641,26.086443559521232,228.5134,-0.00048463810917659535,0
14382,2012-09-30,Company_143,228.5134,281.66355,108.4776,168.3511,1.8951,5.6694,40.2775,228.3492,-0.0007185574237659319,0
14383,2012-12-31,Company_143,228.3492,210.7695,118.8032,330.0869,6.68915,6.3868,35.75330368885827,223.3871,-0.02173031479856287,0
14384,2013-03-31,Company_143,223.3871,388.0636,100.119,399.71,11.4832,6.7611,32.3184,218.5092,-0.02183608632727678,0
14385,2013-06-30,Company_143,218.5092,375.18595,98.0402,329.802,2.8331,7.3029,30.3965,221.9835,0.015900017024454805,1
14386,2013-09-30,Company_143,221.9835,362.3083,98.0402,223.0706,-14.7664,8.1331,27.173,220.9999,-0.0044309599587356524,0
14387,2013-12-31,Company_143,220.9999,361.5206,95.9614,129.4791,-10.597900000000001,8.780324911898736,25.1699,221.1805,0.0008171949399072051,1
14388,2014-03-31,Company_143,221.1805,353.10564999999997,102.6489,317.0418,-10.597900000000001,9.5969,23.04707770217466,215.9954,-0.023442844192865128,0
14389,2014-06-30,Company_143,215.9954,344.6907,104.3472,294.05264999999997,-6.4294,5.6089,38.3549,215.128,-0.0040158262629667275,0
14390,2014-09-30,Company_143,215.128,379.6634,109.0255,271.0635,-4.7003,6.900923211158087,31.1738,220.2025,0.023588282324941433,1
14391,2014-12-31,Company_143,220.2025,220.858,113.7038,177.63004999999998,12.5608,5.597,39.4079,220.5673,0.0016566569407704384,1
14392,2015-03-31,Company_143,220.5673,202.5132,100.0354,84.1966,5.1735,8.196206741506229,26.9109,215.7602,-0.021794255086769396,0
14393,2015-06-30,Company_143,215.7602,221.2379,102.3961,292.8569,6.83015,5.6968,37.6555,214.5163,-0.0057651967322981555,0
14395,2015-09-30,Company_143,214.5163,235.8089,93.6332,364.0727,8.4868,6.291464788071467,34.0964,212.7739,-0.008122459691874247,0
14396,2015-12-31,Company_143,212.7739,222.59645,97.5246,307.3007,0.5063,6.7471,31.4059,211.8977,-0.004117986275572387,0
14397,2016-03-31,Company_143,211.8977,209.384,90.0899,250.5287,3.7128,5.6499,36.815,208.002,-0.018384814936641486,0
14399,2016-06-30,Company_143,208.002,239.5505,100.1149,274.7199,-0.7547499999999998,8.0032,25.6913,205.6119,-0.011490754896587619,0
14400,2016-09-30,Company_143,205.6119,269.717,101.4755,413.102,-5.2223,4.7052,42.9305,201.9955,-0.017588476153374385,0
14401,2016-12-31,Company_143,201.9955,274.0241,102.1299,309.5665,-14.014,7.12,28.37015449438202,200.0594,-0.009584866989611066,0
14402,2017-03-31,Company_143,200.0594,304.7835,98.2242,364.3302,-5.45,5.2017,38.0356,197.8499,-0.011044219866699689,0
14403,2017-06-30,Company_143,197.8499,312.2721,96.29,315.46590000000003,8.7003,2.6052,74.6029,194.3551,-0.01766389571083937,0
14404,2017-09-30,Company_143,194.3551,321.125,94.4216,266.6016,4.15405,5.2265,36.7073,191.852,-0.012879003432377073,0
14405,2017-12-31,Company_143,191.852,282.5064,94.0334,405.4253,-0.3922,5.7277,33.0019,189.0254,-0.014733231866230288,0
14406,2018-03-31,Company_143,189.0254,196.9814,88.2123,380.3709,-14.3359,7.3994,25.9621,192.1039,0.016286171064841124,1
14407,2018-06-30,Company_143,192.1039,383.5347,93.5129,355.3165,-10.3457,7.4765,25.69436233531733,185.133,-0.03628713420185639,0
14408,2018-09-30,Company_143,185.133,257.4588,87.7977,367.9185,-1.0123,5.6929,32.2752,183.7396,-0.007526480962335261,0
14409,2018-12-31,Company_143,183.7396,486.8907,95.2617,301.754,-3.5868,2.698,68.10214974054855,191.0956,0.04003491898316963,1
14410,2019-03-31,Company_143,191.0956,316.4484,89.5289,229.5778,2.557,5.812086742297515,32.879,192.9065,0.009476408666656918,1
14411,2019-06-30,Company_143,192.9065,270.7021,100.3427,347.0164,-7.2318,4.3466,43.3754,188.5354,-0.022659163895462228,0
14412,2019-09-30,Company_143,188.5354,302.30224999999996,105.2006,324.21465,-2.8896,5.048923857242707,37.3417,190.8379,0.012212560611959243,1
14413,2019-12-31,Company_143,190.8379,333.9024,88.9412,301.4129,-5.6329,3.5238,54.0969,190.6258,-0.0011114144517414644,0
14414,2020-03-31,Company_143,190.6258,163.4314,88.82875,347.826,-5.1564,4.6779,40.5265,189.5778,-0.005497681845794231,0
14415,2020-06-30,Company_143,189.5778,159.0415,88.7163,479.4344,-2.5866499999999997,4.1693,45.46993500107932,180.7854,-0.04637884815627139,0
14416,2020-09-30,Company_143,180.7854,68.4912,93.8235,192.0083,-2.5866499999999997,5.3141,35.1636,-186.8639,-2.033622737234312,0
14417,2020-12-31,Company_143,-186.8639,217.352,100.3377,181.2501,-2.5866499999999997,5.2577,35.3552,185.8858,-1.994765709160517,0
14418,2021-03-31,Company_143,185.8858,188.5054,83.1624,420.8106,-0.0169,3.429823476988536,54.1969,181.1729,-0.025353738693326713,0
14419,2021-06-30,Company_143,181.1729,218.3002,91.3936,336.8442,4.0455,2.4830246448277657,72.9646,180.129,-0.005761899268599265,0
14420,2021-09-30,Company_143,180.129,198.428,101.1422,317.8946,-10.1416,2.4579,73.0355,179.5107,-0.00343254001299056,0
14421,2021-12-31,Company_143,179.5107,262.07755,80.6968,484.0367,-10.2502,2.1695,78.5367,170.3867,-0.05082705376336911,0
14422,2022-03-31,Company_143,170.3867,325.7271,97.1365,443.0835,-13.0617,4.7582,36.0105,171.3451,0.0056248521744949095,1
14423,2022-06-30,Company_143,171.3451,61.2279,81.9834,378.5807,-11.30775,4.5026,36.4379,164.0663,-0.0424803510576024,0
14424,2022-09-30,Company_143,164.0663,218.6739,79.4476,362.54864999999995,-9.5538,4.606,35.3429,-162.7907,-1.9922250943673379,0
14425,2022-12-31,Company_143,-162.7907,226.9002,95.8504,346.5166,-5.2275,1.8801,85.1956,160.1729,-1.983919228801154,0
14426,2023-03-31,Company_143,160.1729,144.8332,96.1101,387.01575,-7.1764,3.0129,55.0787,165.9465,0.036046047739661254,1
14427,2023-06-30,Company_143,165.9465,220.8107,73.9976,427.5149,-4.7471,2.7771567139326003,59.7541,160.6775,-0.03175119692189939,0
14428,2023-09-30,Company_143,160.6775,72.9524,82.54105000000001,408.4448,-3.6868,3.9705,40.458,160.6399,-0.00023400911764246787,0
14429,2023-12-31,Company_143,160.6399,266.0835,82.54105000000001,434.2364,-6.2673,4.1714,38.7617,161.6916,0.006546941326532091,1
14430,2024-03-31,Company_143,161.6916,82.1649,91.0845,344.2462,8.4963,5.139266416629585,31.462,164.2248,0.015666862100443026,1
14431,2024-06-30,Company_143,164.2248,297.5292,90.42160000000001,384.30365,-13.4545,3.6795,44.63236852833265,160.5461,-0.02240039263253779,0
